16:50:44.713,3
16:50:48.570,1
16:50:48.894,9
16:50:48.898,22
16:50:48.906,22
16:50:48.914,41
16:50:48.918,20
16:50:48.922,14
16:50:48.926,9
16:50:48.934,18
16:50:48.938,7
16:50:48.946,5
16:50:48.954,1
16:50:48.958,107
16:50:48.962,64
16:50:48.974,58
16:50:48.970,1
16:50:48.982,62
16:50:48.986,7
16:50:48.994,54
16:50:48.998,56
16:50:49.002,21
16:50:49.006,17
16:50:49.010,17
16:50:49.014,3
16:50:49.018,16
16:50:49.026,13
16:50:49.030,144
16:50:49.038,102
16:50:49.042,96
16:50:49.046,50
16:50:49.054,66
16:50:49.058,5
16:50:49.062,8
16:50:49.066,90
16:50:49.070,105
16:50:49.074,101
16:50:49.078,104
16:50:49.082,82
16:50:49.090,10
16:50:49.094,9
16:50:49.098,14
16:50:49.106,5
16:50:49.114,3
16:50:49.118,14
16:50:49.122,23
16:50:49.130,18
16:50:49.134,17
16:50:49.138,28
16:50:49.150,26
16:50:49.154,62
16:50:49.158,127
16:50:49.162,142
16:50:49.174,9
16:50:49.182,3
16:50:49.190,6
16:50:49.198,8
16:50:49.202,22
16:50:49.210,52
16:50:49.214,22
16:50:49.222,16
16:50:49.226,7
16:50:49.234,25
16:50:49.238,6
16:50:49.258,3
16:50:49.262,14
16:50:49.270,30
16:50:49.274,18
16:50:49.290,1
16:50:49.294,1
16:50:49.298,64
16:50:49.330,2
16:50:49.306,1
16:50:49.338,7
16:50:49.346,30
16:50:49.350,41
16:50:49.378,2
16:50:49.382,41
16:50:49.386,1
16:50:49.394,7
16:50:49.398,40
16:50:49.406,10
16:50:49.410,7
16:50:49.418,11
16:50:49.426,8
16:50:49.450,14
16:50:49.442,1
16:50:49.458,6
16:50:49.470,3
16:50:49.478,38
16:50:49.486,1
16:50:49.490,6
16:50:49.550,2
16:50:49.574,7
16:50:49.578,1
16:50:49.590,1
16:50:49.598,15
16:50:49.582,2
16:50:49.614,4
16:50:49.602,1
16:50:49.618,3
16:50:49.630,5
16:50:49.658,2
16:50:49.666,5
16:50:49.682,1
16:50:49.686,3
16:50:49.634,1
16:50:49.702,22
16:50:49.714,11
16:50:49.722,3
16:50:49.726,4
16:50:49.734,1
16:50:49.742,1
16:50:49.754,12
16:50:49.758,12
16:50:49.790,14
16:50:49.794,1
16:50:49.802,1
16:50:49.830,5
16:50:49.858,1
16:50:49.870,1
16:50:49.862,1
16:50:49.874,17
16:50:49.890,4
16:50:49.898,3
16:50:49.902,9
16:50:49.906,3
16:50:49.914,4
16:50:49.922,2
16:50:49.930,2
16:50:49.934,8
16:50:49.942,6
16:50:49.990,1
16:50:49.998,4
16:50:49.986,1
16:50:50.002,3
16:50:50.006,3
16:50:50.026,2
16:50:50.038,2
16:50:50.046,1
16:50:50.066,8
16:50:50.070,4
16:50:50.074,3
16:50:50.090,1
16:50:50.130,1
16:50:50.138,3
16:50:50.146,2
16:50:50.150,3
16:50:50.162,2
16:50:50.178,2
16:50:50.186,2
16:50:50.194,2
16:50:50.182,1
16:50:50.202,5
16:50:50.210,2
16:50:50.222,1
16:50:50.230,1
16:50:50.238,1
16:50:50.242,2
16:50:50.246,3
16:50:50.218,1
16:50:50.262,1
16:50:50.290,2
16:50:50.302,1
16:50:50.310,1
16:50:50.318,2
16:50:50.326,5
16:50:50.334,8
16:50:50.338,2
16:50:50.342,1
16:50:50.350,4
16:50:50.370,2
16:50:50.374,2
16:50:50.386,2
16:50:50.378,1
16:50:50.390,1
16:50:50.394,1
16:50:50.402,2
16:50:50.366,1
16:50:50.406,5
16:50:50.414,3
16:50:50.418,4
16:50:50.422,1
16:50:50.434,8
16:50:50.438,2
16:50:50.454,2
16:50:50.462,3
16:50:50.470,1
16:50:50.478,2
16:50:50.494,3
16:50:50.498,1
16:50:50.466,1
16:50:50.518,4
16:50:50.570,2
16:50:50.574,5
16:50:50.582,2
16:50:50.610,3
16:50:50.618,1
16:50:50.622,1
16:50:50.634,1
16:50:50.638,4
16:50:50.614,1
16:50:50.658,2
16:50:50.682,4
16:50:50.686,2
16:50:50.690,5
16:50:50.694,7
16:50:50.698,1
16:50:50.802,3
16:50:50.806,3
16:50:50.814,2
16:50:50.818,7
16:50:50.826,9
16:50:50.834,6
16:50:50.838,2
16:50:50.850,4
16:50:50.854,5
16:50:50.858,3
16:50:50.862,4
16:50:50.866,3
16:50:50.874,2
16:50:50.878,2
16:50:50.882,2
16:50:50.890,5
16:50:50.898,6
16:50:50.902,2
16:50:50.914,3
16:50:50.918,1
16:50:50.922,2
16:50:50.954,1
16:50:50.974,1
16:50:50.986,4
16:50:50.982,1
16:50:50.994,3
16:50:50.998,4
16:50:51.006,2
16:50:51.014,2
16:50:51.018,2
16:50:51.026,3
16:50:51.038,1
16:50:51.042,5
16:50:51.046,2
16:50:51.050,13
16:50:51.062,3
16:50:51.082,4
16:50:51.086,1
16:50:51.094,16
16:50:51.098,8
16:50:51.110,1
16:50:51.102,1
16:50:51.118,2
16:50:51.130,4
16:50:51.134,9
16:50:51.138,3
16:50:51.142,4
16:50:51.242,1
16:50:51.246,10
16:50:51.254,23
16:50:51.258,9
16:50:51.262,23
16:50:51.270,31
16:50:51.274,16
16:50:51.278,17
16:50:51.282,5
16:50:51.290,1
16:50:51.294,8
16:50:51.298,5
16:50:51.302,1
16:50:51.314,1
16:50:51.322,3
16:50:51.326,7
16:50:51.330,2
16:50:51.334,1
16:50:51.338,2
16:50:51.346,12
16:50:51.354,4
16:50:51.374,2
16:50:51.378,4
16:50:51.382,3
16:50:51.394,2
16:50:51.402,2
16:50:51.406,2
16:50:51.414,4
16:50:51.418,4
16:50:51.422,2
16:50:51.430,2
16:50:51.434,1
16:50:51.442,5
16:50:51.446,1
16:50:51.470,3
16:50:51.462,1
16:50:51.450,1
16:50:51.486,3
16:50:51.482,1
16:50:51.494,5
16:50:51.498,3
16:50:51.502,3
16:50:51.506,2
16:50:51.510,2
16:50:51.514,3
16:50:51.526,3
16:50:51.530,3
16:50:51.534,1
16:50:51.538,2
16:50:51.546,5
16:50:51.542,1
16:50:51.554,4
16:50:51.558,3
16:50:51.562,3
16:50:51.570,3
16:50:51.574,3
16:50:51.578,2
16:50:51.582,2
16:50:51.586,3
16:50:51.594,1
16:50:51.590,1
16:50:51.598,1
16:50:51.602,1
16:50:51.614,2
16:50:51.626,2
16:50:51.630,1
16:50:51.634,2
16:50:51.638,2
16:50:51.622,1
16:50:51.670,2
16:50:51.674,5
16:50:51.678,2
16:50:51.690,1
16:50:51.694,2
16:50:51.702,3
16:50:51.706,5
16:50:51.714,1
16:50:51.718,1
16:50:51.726,4
16:50:51.734,5
16:50:51.738,9
16:50:51.742,1
16:50:51.834,2
16:50:51.842,4
16:50:51.838,1
16:50:51.846,1
16:50:51.850,2
16:50:51.854,6
16:50:51.858,4
16:50:51.862,2
16:50:51.866,3
16:50:51.870,2
16:50:51.874,3
16:50:51.878,3
16:50:51.882,2
16:50:51.886,5
16:50:51.890,4
16:50:51.898,4
16:50:51.902,3
16:50:51.918,2
16:50:51.922,2
16:50:51.934,2
16:50:51.938,1
16:50:51.942,3
16:50:51.946,5
16:50:51.950,1
16:50:51.954,2
16:50:51.958,3
16:50:51.966,3
16:50:51.974,1
16:50:51.998,1
16:50:52.010,3
16:50:52.014,4
16:50:52.018,2
16:50:52.022,1
16:50:52.030,2
16:50:52.034,2
16:50:52.038,1
16:50:52.050,3
16:50:52.054,3
16:50:52.070,2
16:50:52.058,1
16:50:52.074,4
16:50:52.078,1
16:50:52.086,14
16:50:52.098,1
16:50:52.102,2
16:50:52.122,4
